,label
14757,0
103201,1
14969,0
79807,0
74823,1
51043,1
4151,0
42309,0
72949,0
80649,0
85076,1
41265,0
34592,0
5195,1
150414,1
25,0
19050,0
25128,0
46465,0
86997,1
24474,0
12736,0
70277,1
10651,1
47930,1
9958,1
3714,1
63735,1
104492,1
72104,0
25632,0
40152,0
51897,1
11459,1
30550,0
87463,0
1436,0
30570,0
116255,1
5851,1
3813,0
4056,1
79351,0
65857,0
104614,1
17634,0
5539,0
103941,1
81763,0
32812,0
5587,1
25556,0
28671,0
13224,0
101252,0
123902,1
2957,1
2594,1
619,0
55453,1
35235,0
69836,1
32050,0
55655,1
5739,1
25622,0
170923,1
29506,0
40162,0
80796,0
71206,1
40542,0
31770,0
74627,0
4473,1
102329,1
101390,1
43319,0
61953,1
35241,0
4375,1
69059,0
78414,1
39306,0
106468,1
80701,0
15770,0
4515,1
4612,1
93143,1
56510,1
14353,0
12879,0
20848,0
40612,0
80791,0
4152,0
56105,1
30782,0
19325,0
52382,1
40410,0
72203,1
5461,1
10101,0
26310,0
81878,1
3823,0
3745,1
27551,0
2237,1
77648,0
8651,0
170286,1
46242,1
70609,1
7210,1
169819,1
27197,0
76100,1
6815,1
51851,1
66083,0
11827,1
107664,0
7110,1
13620,0
157192,1
92836,1
21270,0
45796,0
51335,1
37129,0
49075,1
15017,0
88008,0
138154,1
8232,1
85251,1
43394,0
33036,0
86286,1
74649,0
53586,1
7137,1
324,0
1378,0
21676,0
89491,1
27781,0
11605,0
136141,1
58656,1
5022,1
2774,0
43437,0
15188,0
96634,1
88327,1
75417,0
71054,0
17394,0
94239,1
1481,1
74772,0
8386,1
35181,0
28657,0
94080,1
24777,0
117844,1
3101,1
33691,0
11454,0
108902,0
5554,1
43286,0
33237,0
81694,0
137447,1
4895,0
75403,0
4214,1
31402,0
78405,1
67190,0
9781,0
3472,1
96566,1
75748,0
6656,1
102072,0
2211,1
52302,1
70975,1
2723,1
71432,0
2300,1
10951,1
8185,1
3898,1
34298,0
20145,0
134283,1
90337,1
160228,1
105763,1
27611,0
32624,0
38965,0
1757,0
75678,0
112809,1
41777,0
79159,1
35758,0
81108,1
111118,1
2453,0
118158,1
3051,0
3513,0
104631,1
68410,0
98926,1
9762,1
81168,1
2725,0
12537,0
71533,0
87999,1
12266,0
33645,0
10755,0
4652,1
30105,0
118662,1
8422,0
42901,0
11571,1
31373,0
25265,0
68397,1
1477,0
52632,1
56899,1
79159,0
27539,0
75842,0
35450,0
73826,0
8072,1
4492,1
77080,0
122015,1
31497,0
53528,1
51434,1
46916,1
140373,1
127271,1
90936,0
65109,1
114438,1
23883,0
37240,0
3282,1
65033,1
9315,1
136213,1
90405,1
2197,1
73673,1
33517,0
110123,0
7576,1
4255,1
41642,0
14521,0
67616,0
10199,0
109891,0
2969,1
4726,1
108034,0
44426,0
23425,0
11482,1
15145,0
16849,0
10502,1
62261,1
65899,0
80925,0
43772,1
24767,0
3446,1
92785,1
6425,0
74131,1
31459,0
102445,0
33907,0
23064,0
38144,0
35022,0
73900,0
90477,1
16242,0
140373,1
93670,1
25816,0
27985,0
13081,0
58882,1
14120,0
28325,0
3842,0
74812,0
74021,0
106095,0
13580,0
106550,1
27737,0
30013,0
6920,1
92190,1
87888,1
47895,0
7700,1
64989,1
46884,0
20661,0
64994,1
30528,0
103172,1
140449,1
30640,0
28347,0
72153,1
43193,0
59373,1
70644,1
43574,0
68233,1
39317,0
79321,1
91128,1
27866,0
78994,0
8088,1
3939,1
107114,0
132017,1
40981,0
71176,0
70180,1
169105,1
33604,0
43224,0
24619,0
73168,0
6968,1
69641,0
111820,1
4521,1
34242,0
34704,0
34087,0
111750,1
51075,1
5373,0
11799,0
23592,0
56928,1
7783,0
6200,0
32216,0
151427,1
116307,1
7213,0
31199,0
27929,0
142166,1
32259,0
27034,0
68542,0
614,1
53528,1
78695,0
68575,0
88510,0
675,1
77962,1
31734,0
89618,1
9421,0
6950,0
3259,0
17870,0
46191,0
93987,1
137205,1
26684,0
83649,1
6091,0
92614,1
78319,1
72292,0
41674,0
57876,1
10736,1
11411,1
75286,0
41204,0
47134,1
892,1
6766,1
33759,0
108610,0
131121,1
76333,1
5886,0
27866,0
4851,0
37143,0
8908,1
36466,0
70312,1
110325,1
66386,0
481,1
11762,0
6784,1
35163,0
119579,1
34295,0
37469,0
33371,0
59264,1
31511,0
9805,0
13730,0
169863,1
29730,0
71361,0
71411,0
53207,1
27401,0
111988,1
6172,1
29908,0
27808,0
6700,1
23141,0
16727,0
91388,1
66365,0
37987,0
10684,1
7883,1
3193,1
55774,1
78988,0
66181,0
99433,1
87100,1
7523,1
49365,1
74988,0
19782,0
27110,0
23086,0
81295,0
81801,0
18566,0
86726,1
4456,0
51492,1
97722,1
96212,0
31031,0
920,0
19260,0
39783,0
3748,0
118448,1
53955,1
168,0
2960,1
66138,0
109806,1
97311,1
36287,0
82491,1
6869,1
97943,1
6748,1
53664,1
77650,0
20545,0
73540,1
3380,1
36242,0
106778,1
58137,1
49991,1
27594,0
3148,0
3001,1
28913,0
84206,1
23850,0
50248,1
4111,1
69158,0
10057,1
11144,1
59282,1
9129,1
6952,1
71268,1
20485,0
32847,0
128035,1
2896,1
8481,0
32241,0
41620,0
3962,1
36351,0
66433,0
59187,1
24825,0
62578,1
9380,0
78355,0
75425,1
86199,1
10161,0
2923,0
47784,0
43703,0
7049,1
94254,1
52984,1
10240,1
67242,0
151994,1
35988,0
81229,0
32695,0
5479,1
62239,0
72267,0
610,0
46798,1
2043,1
41338,0
19823,0
8196,1
43429,0
77197,1
39251,0
94269,1
33307,0
47527,0
5185,1
101260,0
58512,1
11308,1
44165,0
4764,1
59768,1
79987,0
2957,1
62979,0
85585,1
151048,1
92686,1
40801,0
38110,0
11403,0
11497,1
88015,0
106439,0
115045,1
72466,1
51427,1
75959,0
86199,1
4457,1
61004,1
35935,0
31333,0
59097,1
30597,0
80907,1
1700,1
137748,1
19922,0
72397,0
79730,1
58544,1
10641,0
72509,0
72345,0
57180,1
128242,1
46653,0
36748,0
107144,0
28999,0
57819,1
97375,1
93831,1
21602,0
6653,1
6738,1
29160,0
837,1
73373,1
108190,1
67953,0
104216,0
6894,0
4870,0
62383,1
112347,0
143282,1
37986,0
137176,1
21629,0
52092,1
26548,0
4015,1
4591,1
38617,0
138324,1
154123,1
7703,1
38168,0
108948,1
35949,0
101864,1
46015,0
46615,1
59045,1
35360,0
70091,1
108986,1
18864,0
30427,0
110474,1
14906,0
1745,0
77800,1
26775,0
93275,1
136696,1
836,0
28589,0
80456,1
58860,1
21430,0
27143,0
73545,0
47410,0
8340,1
105042,1
146483,1
80260,1
22232,0
7327,1
5412,1
1614,1
38570,0
81058,1
7037,1
2492,1
67484,0
18431,0
23843,0
45517,0
81296,1
4288,0
67393,0
15661,0
91759,1
60874,1
3885,1
26009,0
63798,1
2602,1
41865,0
2264,1
66835,0
26489,0
5207,1
18293,0
49773,1
35912,0
30648,0
84825,1
69492,0
66663,0
26785,0
27859,0
837,1
22015,0
53816,1
121601,1
101400,1
121304,1
4410,0
55357,1
32895,0
3115,1
53532,1
25315,0
27747,0
2732,1
78540,1
38897,0
76221,1
65745,0
110618,1
124571,1
31356,0
74457,0
9449,1
71765,1
6676,0
124996,1
28161,0
16593,0
152645,1
9451,0
77807,0
7958,1
124243,1
38468,0
106123,1
43237,0
2369,1
39463,0
1769,1
116000,1
129815,1
52475,1
4240,1
34174,0
28589,0
60610,1
110992,0
12668,1
72059,1
25918,0
70879,1
22641,0
120455,1
6225,1
37578,0
115361,0
24569,0
32106,0
41671,0
40229,0
74454,1
6895,1
113284,0
54750,1
44835,0
8009,1
91637,1
83016,0
10508,1
14667,0
8248,0
115173,1
38151,0
95423,1
36014,0
5560,1
87344,1
64767,1
10852,0
80819,0
112732,1
66991,1
18212,0
23855,0
6451,1
24453,0
115675,0
31014,0
18398,0
2126,1
59289,1
41593,0
6486,1
43347,0
3092,1
81105,1
56632,1
24112,0
8381,1
81032,1
56824,1
69455,0
10449,0
11877,1
36530,0
82380,0
107071,1
11042,0
42608,0
38409,0
46516,1
103985,1
19403,0
87870,1
49412,1
90278,1
108351,0
87139,1
76899,0
73886,1
54502,1
29890,0
76588,0
69925,1
31275,0
22679,0
79871,0
121369,1
28172,0
42675,0
66722,1
35897,0
66561,0
3432,1
171762,1
58519,1
49588,1
95348,1
39243,0
2427,1
110065,1
41946,0
2061,1
55631,1
56093,1
8998,1
70927,0
29177,0
172006,1
67726,0
118158,1
15331,0
49744,1
64582,1
31684,0
112952,1
63940,1
56432,1
115028,1
79834,1
2182,0
95488,1
3265,0
65163,1
31553,0
62476,1
56961,1
2648,1
87536,1
57145,1
2730,1
47157,1
162723,1
29990,0
59275,1
20889,0
41582,0
34138,0
27730,0
57091,1
50476,1
113564,1
10119,0
54293,1
56703,1
72092,1
71299,0
11029,1
56822,1
7564,1
29254,0
47591,0
4512,1
46737,0
13772,0
11175,1
66343,0
81562,1
33356,0
7215,0
31192,0
34923,0
6600,1
44140,0
43230,0
32045,0
41715,0
134750,1
27148,0
34091,0
55652,1
10932,0
45915,0
227,0
25039,0
3758,0
11170,1
44564,0
82738,1
6820,0
28005,0
13840,0
9044,0
58232,1
141404,1
37096,0
61885,1
67386,0
73280,0
73776,0
67823,0
42279,0
30279,0
47384,1
151291,1
70250,1
47639,0
52094,1
11429,1
88100,0
31112,0
37680,0
18473,0
41958,0
19702,0
25373,0
28113,0
10637,1
73134,1
35750,0
88123,0
39288,0
39143,0
87201,1
1726,1
42978,0
11160,1
10888,1
72059,1
142708,1
118264,1
77677,0
153487,1
44849,1
80958,0
135855,1
18014,0
94328,1
109443,1
51075,1
72053,0
36961,0
44825,1
115285,1
83982,1
37393,0
30828,0
87727,0
1658,1
80394,0
39211,0
112941,1
69719,1
76124,0
87734,1
96447,1
51199,1
70476,0
82693,1
55605,1
138582,1
54569,1
42165,0
36223,0
20068,0
105907,1
70685,1
68,0
41801,0
792,1
8173,1
24945,0
5592,1
61552,1
79464,0
5742,1
69133,0
54252,1
6060,0
275,0
42274,0
21758,0
3092,1
20059,0
142135,1
30377,0
3772,0
5696,1
40516,0
48399,1
71943,0
4386,1
25909,0
86729,1
10319,0
3053,1
35049,0
87097,1
5306,1
47546,0
5046,1
55134,1
35635,0
17120,0
68736,0
19460,0
89325,1
114001,0
963,0
104502,1
2331,1
103862,1
32809,0
42434,0
29023,0
163000,1
83027,0
42486,0
7508,1
82661,0
99420,1
38384,0
7585,1
93278,1
49388,1
20,0
38134,0
66621,0
67124,0
6568,0
86806,1
33374,0
80073,0
52707,1
7606,1
44296,0
90714,1
4543,1
99868,1
4440,1
72740,1
6925,1
56514,1
63721,1
10475,0
27742,0
9648,0
55927,1
51062,1
54347,1
114446,1
168697,1
5190,1
107496,0
90165,1
42730,0
108672,1
1414,1
43321,0
34410,0
87387,1
31003,0
4019,0
2024,1
32290,0
57092,1
59489,1
41267,0
17772,0
15915,0
94216,1
34426,0
82121,0
2945,1
6715,1
73943,1
75408,1
93956,1
69919,1
38434,0
52358,1
3197,1
35781,0
89024,0
89558,1
8044,1
2137,1
123360,1
67872,1
52302,1
3407,1
83195,1
100189,0
4637,0
89162,1
58710,1
171590,1
119905,1
149966,1
33395,0
75476,0
2126,1
64971,0
85669,1
96076,1
38774,0
14238,0
114478,1
40943,0
52677,1
37741,0
30702,0
35131,0
30777,0
41990,0
10230,1
29582,0
2078,1
136114,1
26316,0
86414,1
19821,0
10463,0
3166,1
37562,0
4533,1
36297,0
4621,0
31772,0
19239,0
50406,1
77541,0
71765,1
107862,1
2988,1
72410,1
41,0
169504,1
8012,1
46549,0
115463,1
58465,1
110076,1
11780,0
81819,0
26242,0
116044,1
43489,0
27612,0
66005,1
19834,0
81369,0
121274,1
24451,0
2743,1
96553,1
7498,1
33063,0
50045,1
25014,0
26853,0
77313,0
46901,0
32921,0
10145,1
3313,1
21372,0
69759,1
8534,0
8978,0
7852,1
75404,0
24142,0
81649,0
101942,1
12065,0
13246,0
10795,1
6136,0
94014,1
56751,1
150540,1
75995,1
173900,1
66547,1
80977,0
27654,0
1562,1
14351,0
9904,0
30178,0
15442,0
4598,0
126150,1
26805,0
19132,0
111171,0
6993,0
57609,1
28886,0
38673,0
16906,0
29064,0
27872,0
118659,1
36823,0
43476,0
8351,1
108237,1
3409,1
7543,0
110955,1
29939,0
13391,0
77876,1
146576,1
92203,1
30355,0
40348,0
55304,1
1629,1
77547,1
127639,1
45506,0
42668,0
66275,0
131374,1
59489,1
33072,0
4240,1
64555,1
67906,0
74662,0
544,0
23504,0
79091,0
109837,1
153622,1
53113,1
88217,1
70054,0
30492,0
15190,0
37135,0
33452,0
119599,1
11013,1
117151,1
121657,1
100584,1
6027,0
53985,1
66041,0
32385,0
2690,0
35083,0
93143,1
82586,1
13488,0
3058,1
77955,1
108884,1
113399,1
29300,0
42254,0
87047,1
47066,0
109855,1
21437,0
6248,1
11544,1
81364,0
122793,1
121376,1
4955,1
38115,0
79834,1
93219,1
57473,1
40505,0
30821,0
35036,0
42132,0
33944,0
99803,1
93987,1
2789,0
38925,0
46696,0
83195,1
70232,1
5442,1
62370,0
39113,0
71398,0
51851,1
69627,0
2647,1
23437,0
68146,0
28783,0
60937,1
104961,1
121575,1
26033,0
91598,1
44286,0
42218,0
32704,0
81970,0
67092,0
40845,0
81736,1
13818,0
46421,1
74746,1
49847,1
33728,0
22706,0
7459,1
136740,1
9607,0
64979,0
117990,1
116977,1
660,0
7891,1
103022,1
80191,0
25808,0
67020,1
94030,1
132709,1
46853,0
9958,1
21486,0
52272,1
46893,0
107535,1
17888,0
4645,1
1365,1
28050,0
28107,0
3348,0
69666,1
120787,1
44825,1
5605,1
84618,0
43899,0
51335,1
94327,1
64885,1
78449,1
11198,1
69746,0
80330,0
146448,1
9036,1
117585,1
123655,1
3205,1
70593,0
1624,0
2998,0
71123,0
36962,0
147932,1
569,1
72488,1
31342,0
20744,0
84370,0
82472,0
34125,0
4733,1
88939,1
4300,1
6962,1
96261,1
51153,1
36424,0
6903,0
70770,1
86750,1
1224,1
13982,0
84911,1
91797,1
36890,0
108361,0
100033,1
69314,1
92253,1
93969,1
87565,1
85253,1
69816,0
81658,0
66781,0
30792,0
58017,1
28045,0
144616,1
54344,1
104667,1
40001,0
3187,0
71381,1
246,1
165800,1
1401,1
15606,0
21041,0
6914,1
118085,1
2252,0
92523,1
68156,0
2510,1
1231,1
79951,1
33259,0
732,1
46273,1
59509,1
69921,0
78564,0
18570,0
35982,0
32850,0
7501,0
65589,0
28608,0
42914,0
39599,0
31934,0
99426,1
81348,1
96326,1
81888,0
71448,0
44461,0
86881,1
155730,1
8212,1
164811,1
97037,1
42340,0
3729,1
26361,0
142480,1
31956,0
26558,0
41739,0
96643,1
15148,0
74977,0
10214,0
76942,1
165291,1
95353,1
7917,1
8551,0
7298,1
4214,1
12830,0
17529,0
23393,0
121297,1
85810,0
6888,0
11661,1
110381,0
3634,1
99117,1
12029,0
59513,1
5844,1
92877,0
103588,1
892,1
89085,0
117189,1
12524,0
7631,1
102211,1
7962,1
104600,1
14814,0
41633,0
58148,1
61844,1
74812,1
4909,0
43963,0
63199,1
92879,1
1602,1
7243,1
37263,0
135676,1
98945,1
56618,1
68522,0
7813,1
25998,0
57089,1
65033,1
2947,1
43090,0
9840,0
93450,1
29682,0
24509,0
41202,0
6444,1
85322,0
7375,1
92738,1
146859,1
35372,0
20434,0
67139,0
93817,1
66407,0
26807,0
27826,0
10566,1
47422,1
33816,0
41361,0
81694,1
27051,0
131902,1
28970,0
6218,1
39022,0
95906,1
13273,0
25256,0
28822,0
87871,1
71329,1
125697,1
123501,1
3153,0
28513,0
5099,1
83381,1
11289,1
10566,1
16919,0
7256,1
33444,0
69335,0
27928,0
778,0
736,1
113485,1
4052,1
114149,1
4773,1
2998,1
38123,0
102609,0
8901,1
11171,0
168215,1
99530,1
90938,0
145390,1
29168,0
125556,1
8150,1
114120,1
44524,0
100995,1
42316,0
10700,1
3049,1
143303,1
46996,0
28720,0
7453,1
6224,1
169626,1
105273,0
32583,0
43426,0
35584,0
4043,1
30581,0
34002,0
55998,1
43022,0
38165,0
109950,1
4725,1
72888,0
5022,1
119692,1
17707,0
2660,1
46329,0
25019,0
140886,1
41756,0
56416,1
5534,1
100186,0
77422,1
3569,1
123932,1
38837,0
38048,0
44748,0
52782,1
53900,1
49809,1
29246,0
3573,1
121073,1
47600,1
70344,1
109367,1
40404,0
18906,0
139261,1
55927,1
25707,0
108559,1
132030,1
109519,0
108027,0
68976,0
137370,1
82373,1
70993,1
36325,0
66558,1
29880,0
5556,1
112453,1
54555,1
81426,1
46825,1
101246,1
6671,1
47992,1
151620,1
77365,0
31055,0
27545,0
32082,0
70559,0
5266,1
101591,1
78641,0
30796,0
10514,0
158428,1
44871,1
44467,0
152066,1
110537,0
140377,1
72933,0
48247,1
31353,0
74427,1
49359,1
100196,0
76848,0
20311,0
2216,1
13036,0
39423,0
71389,1
90180,1
40778,0
10311,1
34220,0
139261,1
57187,1
80934,0
3097,1
92079,1
13499,0
58556,1
41360,0
106564,1
70261,0
2880,1
3145,1
121045,1
136951,1
31297,0
73005,0
125879,1
3088,0
4345,1
93788,1
87091,1
59460,1
55544,1
31277,0
149582,1
43171,0
1055,0
85063,1
7220,1
5556,1
4725,1
46282,0
33061,0
78600,0
74190,0
92738,1
64468,1
36074,0
13184,0
65501,0
82791,1
40218,0
41964,0
74223,1
26770,0
165029,1
89328,1
69156,1
51099,1
42392,0
68041,1
8261,1
115048,1
11455,1
136819,1
64725,1
15288,0
55050,1
3078,0
3231,1
25826,0
7489,1
127620,1
117008,1
64582,1
69592,1
9623,1
19746,0
29920,0
100557,0
123373,1
37683,0
16171,0
10141,0
5181,1
10416,0
83462,1
7858,0
7147,0
78107,1
30352,0
24771,0
76268,1
79554,0
74259,0
8049,1
85515,1
66146,0
1677,1
35140,0
76660,0
110552,1
885,1
40318,0
22770,0
50947,1
82254,0
33498,0
26179,0
108071,1
33040,0
4549,0
77925,0
59477,1
11684,0
5528,1
87739,0
7801,1
103787,1
107530,1
12274,1
158486,1
51523,1
10096,1
75846,0
30944,0
123314,1
361,1
101680,1
82198,0
26991,0
105637,1
72975,0
573,1
140672,1
80057,0
43307,0
12424,0
80010,0
54435,1
54481,1
74597,0
88121,1
45941,1
47263,0
42326,0
82779,1
29667,0
32455,0
47794,1
4598,1
9211,0
1677,1
73903,0
10613,0
14134,0
43218,0
77564,1
34314,0
102427,1
11422,1
35816,0
99475,1
126095,1
71694,0
69530,0
85010,0
10049,0
2523,0
30585,0
68262,0
31890,0
87171,1
141433,1
57066,1
25791,0
92236,1
6804,1
13009,0
38615,0
5257,1
95559,1
111994,1
7752,0
1807,1
5473,1
71186,0
85349,1
71100,0
6540,1
34532,0
5309,1
2702,0
1683,1
6224,1
72288,0
11592,1
41192,0
109388,1
16618,0
11737,1
81428,0
135954,1
53922,1
37968,0
122010,1
5336,1
130174,1
37459,0
7476,0
77860,0
67965,1
38537,0
36004,0
61149,1
2861,1
29918,0
81799,0
11795,1
26419,0
107546,1
29435,0
73089,1
170254,1
4172,1
47364,0
11175,1
100997,0
32699,0
5175,1
6797,1
33496,0
9502,1
7328,1
82369,1
2811,1
34428,0
8402,1
10605,1
11411,1
66558,1
137378,1
38242,0
120477,1
46283,1
113629,0
26815,0
121237,1
47801,0
17539,0
40635,0
33883,0
21552,0
127022,1
39850,0
11528,1
77897,0
107420,1
112515,1
56910,1
34751,0
7436,0
139931,1
117,0
84582,1
51250,1
105791,1
144549,1
121131,1
25710,0
27078,0
26646,0
83449,1
106322,1
112758,1
112700,1
93817,1
41317,0
81289,1
7714,1
32236,0
72653,1
106650,1
4946,1
106018,1
45347,0
2805,1
50012,1
2233,0
116449,1
55524,1
29767,0
37114,0
12482,0
80013,0
50354,1
67828,0
28888,0
5570,1
83128,1
121528,1
11866,0
156462,1
103316,1
78218,1
59439,1
71494,0
107985,0
80194,0
48438,1
78529,0
11703,1
107704,1
74181,0
47834,1
38829,0
60579,1
104137,1
39608,0
121213,1
75909,1
6006,0
115591,0
53875,1
57969,1
138394,1
56383,1
7957,1
3409,1
1569,0
79149,0
7104,0
28017,0
137561,1
76683,1
54992,1
10848,1
32608,0
32477,0
14853,0
44202,1
46774,0
92524,1
107641,1
6096,1
23811,0
80488,0
41903,0
24407,0
42400,0
112719,1
68491,0
77115,0
48079,1
10745,0
66195,0
54648,1
127578,1
6214,0
8170,1
167043,1
81446,0
20455,0
1235,0
80382,0
142845,1
62338,1
56100,1
68288,0
67463,0
141997,1
122790,1
5985,0
2740,1
37096,0
7541,1
110571,0
138413,1
30872,0
40893,0
105926,1
99346,1
77701,0
68173,0
40285,0
30807,0
27190,0
2882,1
74575,0
10455,1
10560,1
23272,0
61858,1
83,0
74413,1
26941,0
79756,0
116964,1
9219,0
64713,1
2397,0
112176,1
2822,1
72680,1
68653,1
37934,0
30818,0
20791,0
133800,1
7782,1
6696,1
1614,1
41801,0
70927,1
7038,1
26095,0
42915,0
17419,0
7491,1
75250,0
53681,1
77454,1
31006,0
27125,0
57305,1
137343,1
20734,0
83459,1
99670,1
90200,1
87648,1
64671,1
77153,0
114712,1
4896,1
746,1
8499,0
56386,1
117533,1
56083,1
24736,0
58951,1
8524,0
42655,0
76568,0
24063,0
29452,0
57132,1
40457,0
76247,1
82235,0
3553,1
109260,1
85076,1
38991,0
69141,0
111001,1
4576,1
57211,1
70644,1
19830,0
8059,1
25095,0
717,1
64210,1
41020,0
146581,1
118148,1
72290,0
72404,0
6636,1
39137,0
5915,1
7664,1
31109,0
37213,0
56652,1
105448,1
3439,0
2742,0
54552,1
78820,0
6675,1
82821,1
40862,0
107414,1
101620,0
31550,0
157192,1
17356,0
152155,1
29976,0
19707,0
68982,0
30082,0
57692,1
79490,0
4736,0
50551,1
2043,1
21040,0
50463,1
50463,1
132017,1
80500,0
51515,1
88545,1
96955,1
18769,0
15679,0
500,0
5653,1
113639,1
152052,1
91303,1
6843,1
9565,1
4247,0
86929,1
34506,0
20328,0
151436,1
2570,0
29873,0
87245,1
46547,0
47714,1
66005,1
7881,0
94677,1
78524,0
72873,0
107578,1
2248,1
34724,0
101713,0
13901,0
7779,1
11186,0
765,1
53757,1
20141,0
73816,1
44420,1
77112,0
20088,0
96877,1
102884,1
71093,1
26170,0
44962,0
72009,0
72496,0
30664,0
99443,1
109531,1
11264,1
4851,1
22902,0
89833,1
26136,0
71048,0
7600,0
68789,1
3635,1
65548,0
56392,1
76271,1
102816,1
31074,0
2868,1
71257,0
33552,0
26016,0
17224,0
77782,0
4101,1
20437,0
45679,0
10549,0
641,0
75134,0
62596,1
98232,0
91684,1
19621,0
122410,1
128393,1
38603,0
31018,0
87711,0
28026,0
92524,1
11909,1
99280,1
33596,0
78840,0
71145,1
7029,1
45678,0
150195,1
36173,0
24325,0
16679,0
108047,1
2914,1
69447,0
68760,0
33774,0
35192,0
98223,1
11795,1
44706,1
74570,0
24953,0
38652,0
5523,1
108,0
25725,0
70384,1
9856,1
21700,0
71834,0
25094,0
8062,0
106730,1
106737,1
7827,1
8632,1
86073,1
88910,0
4730,0
173059,1
53246,1
8837,0
73299,0
71640,0
12179,0
76702,0
28630,0
64734,1
6263,1
134269,1
60863,1
111404,1
29361,0
11819,1
7344,1
100584,1
38156,0
33558,0
37744,0
28,0
64942,1
22263,0
23719,0
73467,0
6931,0
171712,1
5442,1
42191,0
11535,1
44096,1
3413,1
50408,1
114166,1
56083,1
4197,0
66729,0
74533,1
64213,1
66429,1
75330,0
41228,0
58668,1
1146,1
7097,0
14065,0
7099,1
89966,1
66855,0
109223,1
418,0
19915,0
21222,0
100796,0
57975,1
55591,1
3921,1
2833,1
37205,0
74577,0
31629,0
3393,0
33492,0
72874,0
82332,1
2641,0
7028,0
150106,1
92422,1
56432,1
6785,1
13467,0
67363,1
26854,0
81520,1
65761,1
15541,0
42303,0
2787,1
2024,1
38028,0
37614,0
78640,0
14924,0
122995,1
125122,1
130425,1
78958,1
67181,0
10166,1
34492,0
64375,1
137042,1
158651,1
47649,0
59238,1
24638,0
49713,1
43335,0
2331,1
154042,1
45381,1
35012,0
45293,0
56781,1
92349,1
7721,1
8135,1
38485,0
115905,1
22407,0
27706,0
56443,1
69942,1
63368,1
28407,0
69563,0
43450,0
11025,0
115387,1
23642,0
10160,0
9602,1
165578,1
46266,0
83077,1
25848,0
69018,0
40578,0
90682,1
109268,1
11514,1
2257,0
90497,1
124344,1
27029,0
39338,0
37130,0
2562,0
49869,1
106113,1
70557,0
82580,1
78723,0
1700,1
24470,0
11289,1
31893,0
107156,0
75231,0
113485,1
80336,0
429,1
4237,1
29526,0
29916,0
89607,1
116745,1
79013,0
56480,1
20499,0
4762,1
56890,1
34175,0
4542,1
41791,0
74444,0
7581,1
77820,1
105290,1
621,1
12199,0
2236,0
3523,1
18845,0
109027,1
4447,1
138331,1
75898,0
19838,0
171712,1
50384,1
66780,0
25615,0
44060,0
92066,1
659,1
27147,0
9453,0
27095,0
2813,1
56740,1
4487,0
2981,1
68010,1
24389,0
23612,0
160023,1
108119,1
71489,1
3786,1
13503,0
63865,1
3129,1
293,0
27261,0
101589,1
74428,0
23488,0
38678,0
81118,0
35719,0
114750,1
11359,1
27358,0
18096,0
18046,0
24622,0
4111,1
131251,1
29338,0
11535,1
104305,1
41227,0
56383,1
26169,0
104008,1
92523,1
4096,0
5550,1
79668,0
19914,0
4312,1
61971,1
43080,0
38797,0
7799,1
37263,0
113393,1
11964,0
41306,0
51218,1
25286,0
42384,0
6218,1
119554,1
81782,1
109136,1
53461,1
9525,1
82425,0
10116,1
6152,0
57828,1
144827,1
70824,0
66390,0
69516,0
82315,1
164392,1
82023,0
29827,0
127555,1
112252,1
115213,1
26263,0
81867,1
1383,1
20078,0
115821,0
28539,0
108083,1
70631,1
13218,0
4435,1
111507,0
67724,0
85619,1
5097,0
23575,0
5842,1
10050,1
44021,0
80833,0
42774,0
11059,1
112042,1
85704,1
125022,1
4471,1
8724,0
83414,1
10203,0
72209,1
40165,0
55754,1
111477,1
81142,0
33738,0
92419,1
2950,1
81048,1
2433,0
3291,0
11126,0
4043,1
6738,1
29331,0
24763,0
81873,0
122985,1
94394,1
5185,1
28692,0
48844,1
90697,1
66826,0
4654,0
75966,0
1900,0
139761,1
28121,0
44847,1
10105,1
103307,1
92372,1
1899,1
118149,1
164982,1
26217,0
118004,1
40662,0
104155,1
31900,0
54493,1
7835,1
142058,1
69966,0
17713,0
65525,0
5757,1
23869,0
23072,0
93227,1
2385,1
42805,0
38810,0
7576,1
30518,0
72949,1
41990,0
61487,1
5720,1
2248,1
32274,0
69167,0
108994,0
109652,1
31257,0
119563,1
27159,0
135437,1
32950,0
21949,0
5589,1
122570,1
3731,1
21623,0
51842,1
11238,1
39018,0
108337,0
9740,1
25504,0
110611,1
64127,1
6293,1
80580,0
68385,0
70538,0
66116,1
82339,1
41554,0
53005,1
76337,0
12832,0
49365,1
34981,0
111684,1
66612,1
52682,1
88981,1
2653,0
156643,1
5578,1
37359,0
80506,0
49142,1
8340,0
116345,1
111841,1
8073,1
67375,0
14196,0
31132,0
18586,0
94327,1
110338,1
9960,1
26974,0
92662,1
26411,0
27029,0
117115,1
103014,1
97550,1
35278,0
71757,1
4388,0
33619,0
32901,0
49123,1
46513,1
42558,0
35909,0
30826,0
160234,1
49061,1
554,1
44855,0
81557,1
5800,1
50463,1
10746,1
44229,0
118082,1
38894,0
69432,0
123932,1
52015,1
45090,0
80318,1
65370,1
48247,1
49644,1
82045,0
31805,0
1522,0
122191,1
5900,1
115869,0
90323,1
79283,1
76984,0
2877,0
8205,0
33332,0
116718,1
121399,1
19017,0
148240,1
23118,0
79576,0
59529,1
