,Label
23957,1
23958,1
23959,1
23960,0
23961,1
23962,1
23963,0
23964,0
23965,0
23966,1
23967,0
23968,1
23969,0
23970,1
23971,1
23972,1
23973,0
23974,0
23975,0
23976,1
23977,1
23978,1
23979,1
23980,1
23981,1
23982,1
23983,1
23984,0
23985,1
23986,1
23987,0
23988,0
23989,0
23990,1
23991,1
23992,1
23993,0
23994,0
23995,1
23996,0
23997,1
23998,0
23999,1
24000,1
24001,1
24002,0
24003,1
24004,1
24005,1
24006,0
24007,0
24008,1
24009,1
24010,0
24011,0
24012,1
24013,1
24014,0
24015,1
24016,0
24017,1
24018,1
24019,0
24020,0
24021,0
24022,1
24023,1
24024,1
24025,1
24026,1
24027,1
24028,1
24029,1
24030,1
24031,1
24032,1
24033,1
24034,0
24035,0
24036,0
24037,1
24038,0
24039,1
24040,1
24041,1
24042,1
24043,1
24044,1
24045,1
24046,1
24047,0
24048,0
24049,0
24050,1
24051,1
24052,0
24053,0
24054,1
24055,1
24056,1
24057,1
24058,0
24059,0
24060,1
24061,1
24062,0
24063,1
24064,0
24065,1
24066,1
24067,0
24068,1
24069,0
24070,1
24071,1
24072,0
24073,0
24074,1
24075,1
24076,1
24077,1
24078,1
24079,0
24080,1
24081,1
24082,1
24083,0
24084,0
24085,1
24086,0
24087,1
24088,0
24089,0
24090,0
24091,0
24092,0
24093,0
24094,0
24095,0
24096,0
24097,0
24098,1
24099,0
24100,0
24101,0
24102,1
24103,0
24104,1
24105,1
24106,0
24107,0
24108,1
24109,0
24110,0
24111,1
24112,1
24113,1
24114,1
24115,0
24116,1
24117,1
24118,1
24119,0
24120,0
24121,1
24122,1
24123,1
24124,0
24125,1
24126,0
24127,1
24128,0
24129,0
24130,1
24131,1
24132,1
24133,1
24134,0
24135,1
24136,1
24137,0
24138,1
24139,0
24140,1
24141,1
24142,1
24143,1
24144,0
24145,0
24146,1
24147,1
24148,0
24149,1
24150,1
24151,0
24152,1
24153,1
24154,1
24155,0
24156,0
24157,0
24158,1
24159,1
24160,1
24161,0
24162,1
24163,1
24164,1
24165,1
24166,0
24167,0
24168,1
24169,1
24170,1
24171,0
24172,1
24173,1
24174,1
24175,1
24176,1
24177,1
24178,0
24179,1
24180,1
24181,1
24182,1
24183,1
24184,0
24185,0
24186,0
24187,0
24188,0
24189,0
24190,0
24191,0
24192,1
24193,1
24194,0
24195,0
24196,1
24197,1
24198,1
24199,0
24200,0
24201,1
24202,1
24203,0
24204,1
24205,0
24206,1
24207,0
24208,0
24209,0
24210,0
24211,1
24212,1
24213,1
24214,1
24215,1
24216,0
24217,1
24218,0
24219,1
24220,1
24221,0
24222,0
24223,0
24224,1
24225,0
24226,0
24227,1
24228,0
24229,0
24230,0
24231,1
24232,1
24233,1
24234,1
24235,0
24236,1
24237,0
24238,0
24239,1
24240,0
24241,1
24242,1
24243,1
24244,1
24245,1
24246,0
24247,0
24248,0
24249,0
24250,1
24251,0
24252,1
24253,1
24254,1
24255,0
24256,1
24257,1
24258,0
24259,1
24260,0
24261,0
24262,0
24263,0
24264,1
24265,1
24266,1
24267,0
24268,1
24269,1
24270,1
24271,0
24272,0
24273,1
24274,1
24275,0
24276,0
24277,0
24278,1
24279,1
24280,1
24281,0
24282,1
24283,1
24284,0
24285,0
24286,1
24287,0
24288,1
24289,1
24290,0
24291,1
24292,1
24293,0
24294,0
24295,1
24296,1
24297,0
24298,1
24299,0
24300,1
24301,1
24302,1
24303,1
24304,0
24305,1
24306,1
24307,1
24308,1
24309,0
24310,1
24311,0
24312,1
24313,1
24314,0
24315,1
24316,1
24317,1
24318,1
24319,0
24320,1
24321,1
24322,1
24323,1
24324,0
24325,1
24326,1
24327,1
24328,1
24329,1
24330,0
24331,1
24332,0
24333,0
24334,0
24335,1
24336,1
24337,0
24338,1
24339,1
24340,1
24341,1
24342,1
24343,1
24344,0
24345,0
24346,1
24347,1
24348,1
24349,1
24350,1
24351,0
24352,0
24353,1
24354,1
24355,0
24356,0
24357,1
24358,1
24359,0
24360,0
24361,0
24362,0
24363,1
24364,0
24365,0
24366,0
24367,0
24368,0
24369,0
24370,1
24371,1
24372,0
24373,1
24374,1
24375,0
24376,1
24377,1
24378,1
24379,0
24380,1
24381,1
24382,0
24383,1
24384,0
24385,1
24386,1
24387,1
24388,0
24389,1
24390,1
24391,0
24392,0
24393,1
24394,0
24395,1
24396,0
24397,1
24398,0
24399,1
24400,0
24401,1
24402,0
24403,1
24404,0
24405,1
24406,1
24407,1
24408,1
24409,1
24410,0
24411,0
24412,1
24413,1
24414,1
24415,0
24416,0
24417,1
24418,1
24419,1
24420,0
24421,0
24422,0
24423,0
24424,1
24425,0
24426,1
24427,0
24428,0
24429,1
24430,1
24431,0
24432,1
24433,0
24434,1
24435,1
24436,1
24437,0
24438,1
24439,1
24440,1
24441,0
24442,0
24443,1
24444,1
24445,1
24446,1
24447,1
24448,0
24449,1
24450,1
24451,1
24452,1
24453,1
24454,1
24455,1
24456,1
24457,1
24458,1
24459,0
24460,0
24461,1
24462,0
24463,0
24464,1
24465,0
24466,1
24467,1
24468,1
24469,0
24470,0
24471,0
24472,0
24473,1
24474,1
24475,1
24476,1
24477,1
24478,1
24479,1
24480,0
24481,1
24482,0
24483,1
24484,1
24485,1
24486,1
24487,1
24488,1
24489,1
24490,0
24491,0
24492,1
24493,0
24494,1
24495,1
24496,0
24497,1
24498,1
24499,1
24500,1
24501,1
24502,0
24503,0
24504,1
24505,0
24506,0
24507,1
24508,1
24509,0
24510,1
24511,1
24512,1
24513,0
24514,0
24515,0
24516,1
24517,1
24518,0
24519,0
24520,0
24521,0
24522,1
24523,1
24524,1
24525,0
24526,1
24527,1
24528,1
24529,1
24530,1
24531,1
24532,1
24533,0
24534,1
24535,0
24536,1
24537,1
24538,0
24539,0
24540,1
24541,1
24542,1
24543,0
24544,0
24545,0
24546,1
24547,1
24548,1
24549,1
24550,1
24551,1
24552,0
24553,0
24554,1
24555,0
24556,1
24557,1
24558,1
24559,0
24560,0
24561,1
24562,1
24563,1
24564,1
24565,1
24566,0
24567,1
24568,1
24569,0
24570,0
24571,0
24572,1
24573,1
24574,0
24575,0
24576,1
24577,1
24578,0
24579,1
24580,1
24581,0
24582,0
24583,0
24584,0
24585,1
24586,1
24587,1
24588,0
24589,1
24590,1
24591,1
24592,0
24593,1
24594,0
24595,0
24596,1
24597,1
24598,1
24599,0
24600,1
24601,1
24602,0
24603,1
24604,0
24605,1
24606,0
24607,0
24608,1
24609,1
24610,1
24611,1
24612,0
24613,1
24614,0
24615,1
24616,0
24617,1
24618,1
24619,1
24620,1
24621,1
24622,1
24623,0
24624,0
24625,0
24626,1
24627,0
24628,0
24629,1
24630,1
24631,1
24632,1
24633,0
24634,1
24635,1
24636,1
24637,1
24638,1
24639,1
24640,1
24641,1
24642,1
24643,0
24644,1
24645,1
24646,0
24647,0
24648,1
24649,0
24650,0
24651,0
24652,0
24653,1
24654,1
24655,0
24656,0
24657,1
24658,1
24659,0
24660,1
24661,1
24662,0
24663,1
24664,1
24665,0
24666,1
24667,1
24668,1
24669,0
24670,1
24671,0
24672,0
24673,1
24674,0
24675,0
24676,1
24677,1
24678,0
24679,0
24680,0
24681,0
24682,0
24683,0
24684,1
24685,0
24686,1
24687,1
24688,1
24689,1
24690,1
24691,0
24692,1
24693,0
24694,0
24695,1
24696,1
24697,0
24698,0
24699,0
24700,0
24701,1
24702,0
24703,0
24704,0
24705,1
24706,0
24707,1
24708,1
24709,1
24710,1
24711,1
24712,0
24713,1
24714,1
24715,1
24716,1
24717,1
24718,0
24719,0
24720,1
24721,0
24722,1
24723,1
24724,1
24725,0
24726,0
24727,1
24728,1
24729,1
24730,0
24731,1
24732,0
24733,1
24734,0
24735,0
24736,1
24737,0
24738,1
24739,0
24740,1
24741,1
24742,0
24743,1
24744,0
24745,1
24746,1
24747,0
24748,1
24749,0
24750,1
24751,0
24752,0
24753,1
24754,1
24755,1
24756,1
24757,1
24758,0
24759,1
24760,1
24761,1
24762,1
24763,1
24764,1
24765,1
24766,1
24767,1
24768,0
24769,0
24770,0
24771,1
24772,1
24773,0
24774,1
24775,1
24776,0
24777,1
24778,1
24779,1
24780,0
24781,1
24782,0
24783,1
24784,1
24785,1
24786,0
24787,0
24788,1
24789,1
24790,1
24791,1
24792,1
24793,1
24794,1
24795,1
24796,1
24797,1
24798,0
24799,0
24800,1
24801,1
24802,1
24803,1
24804,0
24805,1
24806,1
24807,0
24808,1
24809,1
24810,1
24811,1
24812,0
24813,0
24814,0
24815,0
24816,0
24817,1
24818,1
24819,1
24820,1
24821,0
24822,0
24823,1
24824,1
24825,1
24826,1
24827,0
24828,1
24829,1
24830,1
24831,0
24832,0
24833,1
24834,0
24835,1
24836,1
24837,0
24838,1
24839,0
24840,1
24841,0
24842,1
24843,1
24844,1
24845,1
24846,0
24847,1
24848,0
24849,0
24850,0
24851,1
24852,1
24853,1
24854,1
24855,1
24856,1
24857,0
24858,1
24859,0
24860,1
24861,1
24862,1
24863,0
24864,0
24865,1
24866,1
24867,1
24868,0
24869,1
24870,1
24871,1
24872,0
24873,1
24874,1
24875,0
24876,1
24877,1
24878,0
24879,1
24880,0
24881,1
24882,0
24883,1
24884,1
24885,1
24886,1
24887,1
24888,0
24889,0
24890,1
24891,0
24892,0
24893,1
24894,1
24895,1
24896,1
24897,1
24898,0
24899,1
24900,0
24901,0
24902,0
24903,1
24904,1
24905,1
24906,1
24907,1
24908,0
24909,1
24910,1
24911,0
24912,0
24913,1
24914,0
24915,0
24916,1
24917,1
24918,1
24919,1
24920,1
24921,1
24922,0
24923,1
24924,0
24925,0
24926,0
24927,1
24928,0
24929,1
24930,1
24931,1
24932,0
24933,1
24934,1
24935,0
24936,1
24937,0
24938,0
24939,1
24940,1
24941,1
24942,1
24943,0
24944,0
24945,1
24946,1
24947,1
24948,1
24949,0
24950,1
24951,0
24952,0
24953,0
24954,0
24955,1
24956,1
24957,0
24958,1
24959,1
24960,1
24961,0
24962,1
24963,1
24964,1
24965,1
24966,1
24967,1
24968,0
24969,1
24970,1
24971,1
24972,1
24973,1
24974,1
24975,0
24976,1
24977,1
24978,0
24979,0
24980,0
24981,0
24982,1
24983,1
24984,0
24985,0
24986,1
24987,1
24988,1
24989,1
24990,0
24991,1
24992,1
24993,1
24994,0
24995,0
24996,1
24997,1
24998,1
24999,1
25000,0
25001,1
25002,0
25003,0
25004,1
25005,1
25006,1
25007,1
25008,0
25009,0
25010,0
25011,0
25012,1
25013,0
25014,1
25015,1
25016,1
25017,1
25018,1
25019,1
25020,0
25021,0
25022,1
25023,1
25024,1
25025,0
25026,1
25027,0
25028,1
25029,1
25030,0
25031,0
25032,1
25033,1
25034,1
25035,0
25036,0
25037,1
25038,1
25039,0
25040,0
25041,0
25042,0
25043,1
25044,0
25045,1
25046,1
25047,1
25048,0
25049,1
25050,1
25051,1
25052,0
25053,1
25054,0
25055,0
25056,0
25057,0
25058,0
25059,1
25060,1
25061,1
25062,0
25063,1
25064,1
25065,1
25066,1
25067,0
25068,1
25069,0
25070,1
25071,1
25072,0
25073,1
25074,1
25075,1
25076,1
25077,0
25078,1
25079,1
25080,1
25081,1
25082,1
25083,1
25084,1
25085,1
25086,0
25087,0
25088,0
25089,1
25090,0
25091,0
25092,1
25093,1
25094,1
25095,0
25096,0
25097,1
25098,1
25099,1
25100,0
25101,1
25102,0
25103,0
25104,0
25105,1
25106,0
25107,1
25108,0
25109,0
25110,0
25111,0
25112,1
25113,1
25114,0
25115,1
25116,1
25117,0
25118,0
25119,1
25120,1
25121,0
25122,1
25123,0
25124,1
25125,1
25126,1
25127,1
25128,1
25129,1
25130,1
25131,0
25132,0
25133,1
25134,0
25135,1
25136,0
25137,1
25138,0
25139,0
25140,1
25141,0
25142,1
25143,1
25144,1
25145,0
25146,1
25147,1
25148,0
25149,0
25150,1
25151,1
25152,0
25153,1
25154,1
25155,0
25156,1
25157,1
25158,1
25159,1
25160,0
25161,1
25162,1
25163,0
25164,0
25165,0
25166,1
25167,0
25168,0
25169,1
25170,0
25171,1
25172,1
25173,0
25174,1
25175,0
25176,1
25177,1
25178,0
25179,1
25180,1
25181,1
25182,1
25183,1
25184,0
25185,1
25186,0
25187,0
25188,0
25189,1
25190,0
25191,0
25192,0
25193,1
25194,1
25195,1
25196,1
25197,1
25198,0
25199,0
25200,1
25201,0
25202,0
25203,1
25204,1
25205,1
25206,1
25207,1
25208,1
25209,0
25210,1
25211,1
25212,1
25213,0
25214,1
25215,0
25216,1
25217,0
25218,0
25219,1
25220,1
25221,1
25222,0
25223,1
25224,0
25225,1
25226,0
25227,1
25228,1
25229,1
25230,1
25231,0
25232,0
25233,1
25234,1
25235,1
25236,0
25237,0
25238,1
25239,0
25240,1
25241,1
25242,1
25243,1
25244,0
25245,1
25246,1
25247,0
25248,0
25249,0
25250,0
25251,1
25252,1
25253,1
25254,0
25255,1
25256,1
25257,1
25258,1
25259,0
25260,1
25261,1
25262,1
25263,1
25264,1
25265,0
25266,0
25267,1
25268,1
25269,0
25270,1
25271,0
25272,0
25273,1
25274,1
25275,0
25276,1
25277,0
25278,1
25279,0
25280,1
25281,1
25282,0
25283,1
25284,1
25285,0
25286,1
25287,0
25288,0
25289,1
25290,1
25291,1
25292,1
25293,0
25294,0
25295,1
25296,0
25297,0
25298,0
25299,1
25300,0
25301,0
25302,0
25303,1
25304,1
25305,0
25306,0
25307,1
25308,1
25309,1
25310,1
25311,1
25312,1
25313,0
25314,0
25315,1
25316,1
25317,1
25318,0
25319,0
25320,1
25321,1
25322,0
25323,1
25324,1
25325,0
25326,0
25327,0
25328,1
25329,0
25330,0
25331,1
25332,0
25333,1
25334,1
25335,0
25336,1
25337,0
25338,0
25339,1
25340,1
25341,0
25342,0
25343,1
25344,1
25345,1
25346,1
25347,0
25348,0
25349,0
25350,1
25351,1
25352,1
25353,0
25354,1
25355,0
25356,0
25357,1
25358,0
25359,1
25360,0
25361,1
25362,1
25363,1
25364,0
25365,0
25366,1
25367,1
25368,1
25369,1
25370,1
25371,1
25372,0
25373,1
25374,1
25375,0
25376,0
25377,0
25378,1
25379,1
25380,1
25381,0
25382,0
25383,0
25384,1
25385,0
25386,0
25387,1
25388,1
25389,1
25390,1
25391,1
25392,1
25393,0
25394,1
25395,1
25396,1
25397,0
25398,0
25399,0
25400,0
25401,1
25402,1
25403,1
25404,1
25405,1
25406,0
25407,0
25408,1
25409,1
25410,1
25411,0
25412,0
25413,1
25414,1
25415,0
25416,0
25417,0
25418,1
25419,1
25420,1
25421,1
25422,0
25423,1
25424,0
25425,0
25426,0
25427,1
25428,0
25429,0
25430,0
25431,1
25432,1
25433,0
25434,1
25435,0
25436,0
25437,0
25438,0
25439,1
25440,1
25441,0
25442,1
25443,0
25444,1
25445,0
25446,0
25447,1
25448,1
25449,1
25450,1
25451,1
25452,0
25453,1
25454,1
25455,0
25456,1
25457,1
25458,1
25459,0
25460,1
25461,0
25462,0
25463,1
25464,1
25465,1
25466,1
25467,1
25468,1
25469,1
25470,1
25471,0
25472,0
25473,1
25474,1
25475,0
25476,0
25477,1
25478,0
25479,0
25480,1
25481,0
25482,0
25483,1
25484,0
25485,1
25486,1
25487,1
25488,1
25489,1
25490,0
25491,1
25492,0
25493,1
25494,1
25495,1
25496,1
25497,1
25498,1
25499,0
25500,0
25501,0
25502,1
25503,1
25504,1
25505,1
25506,0
25507,0
25508,1
25509,0
25510,1
25511,1
25512,1
25513,0
25514,0
25515,0
25516,1
25517,1
25518,1
25519,1
25520,1
25521,1
25522,0
25523,0
25524,1
25525,1
25526,0
25527,1
25528,0
25529,1
25530,1
25531,1
25532,1
25533,1
25534,1
25535,1
25536,1
25537,0
25538,0
25539,0
25540,0
25541,1
25542,0
25543,1
25544,0
25545,1
25546,0
25547,1
25548,0
25549,0
25550,1
25551,0
25552,0
25553,0
25554,0
25555,0
25556,0
25557,1
25558,1
25559,1
25560,0
25561,1
25562,1
25563,1
25564,1
25565,1
25566,1
25567,1
25568,1
25569,0
25570,1
25571,0
25572,0
25573,1
25574,1
25575,0
25576,0
25577,1
25578,1
25579,1
25580,0
25581,1
25582,0
25583,1
25584,1
25585,1
25586,1
25587,1
25588,0
25589,0
25590,0
25591,1
25592,1
25593,0
25594,0
25595,1
25596,0
25597,1
25598,1
25599,0
25600,0
25601,1
25602,1
25603,1
25604,0
25605,0
25606,1
25607,1
25608,1
25609,1
25610,0
25611,1
25612,0
25613,0
25614,1
25615,1
25616,0
25617,0
25618,1
25619,0
25620,1
25621,0
25622,0
25623,1
25624,1
25625,0
25626,1
25627,1
25628,0
25629,0
25630,0
25631,1
25632,1
25633,1
25634,1
25635,1
25636,1
25637,0
25638,1
25639,0
25640,0
25641,1
25642,0
25643,1
25644,0
25645,0
25646,1
25647,0
25648,1
25649,1
25650,1
25651,1
25652,0
25653,1
25654,0
25655,0
25656,1
25657,1
25658,1
25659,1
25660,0
25661,0
25662,0
25663,0
25664,1
25665,1
25666,1
25667,0
25668,0
25669,0
25670,1
25671,0
25672,1
25673,1
25674,1
25675,1
25676,0
25677,0
25678,0
25679,0
25680,1
25681,0
25682,1
25683,1
25684,1
25685,1
25686,1
25687,1
25688,1
25689,1
25690,0
25691,1
25692,1
25693,1
25694,0
25695,0
25696,1
25697,0
25698,0
25699,1
25700,0
25701,1
25702,1
25703,0
25704,0
25705,1
25706,1
25707,0
25708,1
25709,0
25710,1
25711,0
25712,1
25713,1
25714,1
25715,1
25716,1
25717,1
25718,0
25719,1
25720,0
25721,1
25722,0
25723,0
25724,1
25725,0
25726,0
25727,0
25728,0
25729,1
25730,1
25731,1
25732,0
25733,1
25734,0
25735,1
25736,1
25737,1
25738,1
25739,1
25740,1
25741,1
25742,1
25743,0
25744,1
25745,1
25746,1
25747,0
25748,0
25749,0
25750,1
25751,1
25752,0
25753,0
25754,1
25755,1
25756,1
25757,0
25758,1
25759,0
25760,1
25761,0
25762,0
25763,1
25764,1
25765,1
25766,0
25767,1
25768,1
25769,1
25770,0
25771,0
25772,0
25773,0
25774,0
25775,1
25776,1
25777,0
25778,0
25779,0
25780,1
25781,0
25782,0
25783,0
25784,1
25785,0
25786,1
25787,1
25788,1
25789,1
25790,0
25791,1
25792,1
25793,0
25794,1
25795,0
25796,0
25797,1
25798,0
25799,0
25800,0
25801,1
25802,0
25803,0
25804,0
25805,1
25806,0
25807,0
25808,1
25809,1
25810,1
25811,1
25812,1
25813,1
25814,1
25815,0
25816,0
25817,0
25818,1
25819,1
25820,1
25821,1
25822,1
25823,1
25824,1
25825,1
25826,0
25827,0
25828,0
25829,1
25830,0
25831,0
25832,1
25833,0
25834,0
25835,0
25836,1
25837,1
25838,1
25839,1
25840,0
25841,1
25842,0
25843,1
25844,1
25845,0
25846,1
25847,0
25848,1
25849,0
25850,0
25851,1
25852,1
25853,1
25854,0
25855,1
25856,1
25857,1
25858,0
25859,0
25860,1
25861,0
25862,1
25863,1
25864,1
25865,0
25866,1
25867,1
25868,1
25869,0
25870,1
25871,1
25872,0
25873,1
25874,0
25875,0
25876,1
25877,1
25878,0
25879,1
25880,1
25881,0
25882,1
25883,1
25884,0
25885,1
25886,1
25887,1
25888,1
25889,1
25890,0
25891,1
25892,0
25893,1
25894,1
25895,1
25896,1
25897,1
25898,0
25899,1
25900,1
25901,0
25902,0
25903,1
25904,1
25905,1
25906,0
25907,1
25908,1
25909,1
25910,0
25911,1
25912,0
25913,1
25914,0
25915,1
25916,1
25917,0
25918,1
25919,1
25920,1
25921,0
25922,1
25923,1
25924,0
25925,0
25926,1
25927,1
25928,0
25929,1
25930,0
25931,1
25932,1
25933,0
25934,1
25935,1
25936,1
25937,1
25938,1
25939,1
25940,1
25941,1
25942,0
25943,1
25944,0
25945,1
25946,1
25947,1
25948,1
25949,0
25950,0
25951,1
25952,1
25953,0
25954,1
25955,1
25956,0
25957,0
25958,1
25959,0
25960,1
25961,0
25962,0
25963,1
25964,1
25965,0
25966,0
25967,1
25968,1
25969,0
25970,0
25971,0
25972,0
25973,0
25974,1
25975,1
25976,0
25977,1
25978,1
25979,1
25980,0
25981,0
25982,0
25983,0
25984,0
25985,1
25986,1
25987,1
25988,0
25989,1
25990,0
25991,1
25992,0
25993,1
25994,1
25995,0
25996,1
25997,1
25998,0
25999,1
26000,1
26001,1
26002,0
26003,1
26004,0
26005,1
26006,0
26007,1
26008,0
26009,0
26010,0
26011,1
26012,1
26013,1
26014,1
26015,0
26016,1
26017,1
26018,1
26019,1
26020,1
26021,0
26022,0
26023,1
26024,1
26025,1
26026,1
26027,0
26028,1
26029,1
26030,0
26031,0
26032,0
26033,1
26034,1
26035,0
26036,1
26037,1
26038,1
26039,0
26040,1
26041,1
26042,0
26043,0
26044,0
26045,0
26046,1
26047,1
26048,0
26049,0
26050,0
26051,1
26052,0
26053,1
26054,1
26055,1
26056,1
26057,1
26058,0
26059,1
26060,1
26061,1
26062,0
26063,1
26064,0
26065,1
26066,1
26067,0
26068,0
26069,1
26070,1
26071,0
26072,1
26073,0
26074,1
26075,0
26076,1
26077,0
26078,1
26079,1
26080,1
26081,1
26082,0
26083,1
26084,1
26085,1
26086,0
26087,1
26088,0
26089,0
26090,0
26091,0
26092,1
26093,0
26094,0
26095,1
26096,1
26097,1
26098,0
26099,0
26100,0
26101,1
26102,1
26103,1
26104,1
26105,0
26106,1
26107,1
26108,1
26109,1
26110,1
26111,0
26112,1
26113,1
26114,1
26115,1
26116,1
26117,0
26118,1
26119,0
26120,0
26121,0
26122,1
26123,0
26124,1
26125,0
26126,1
26127,0
26128,1
26129,0
26130,0
26131,1
26132,0
26133,1
26134,1
26135,0
26136,0
26137,0
26138,1
26139,0
26140,0
26141,1
26142,0
26143,1
26144,1
26145,1
26146,1
26147,0
26148,0
26149,1
26150,1
26151,1
26152,1
26153,0
26154,1
26155,1
26156,0
26157,0
26158,0
26159,0
26160,0
26161,1
26162,0
26163,1
26164,1
26165,0
26166,1
26167,0
26168,1
26169,0
26170,0
26171,1
26172,0
26173,1
26174,0
26175,1
26176,0
26177,1
26178,0
26179,0
26180,0
26181,1
26182,0
26183,1
26184,0
26185,0
26186,1
26187,0
26188,0
26189,0
26190,1
26191,1
26192,0
26193,1
26194,0
26195,0
26196,0
26197,1
26198,0
26199,1
26200,1
26201,0
26202,1
26203,0
26204,1
26205,0
26206,1
26207,0
26208,1
26209,0
26210,0
26211,0
26212,1
26213,1
26214,0
26215,1
26216,1
26217,0
26218,0
26219,1
26220,0
26221,0
26222,0
26223,1
26224,0
26225,0
26226,0
26227,0
26228,1
26229,1
26230,1
26231,1
26232,0
26233,0
26234,1
26235,0
26236,0
26237,0
26238,0
26239,1
26240,1
26241,1
26242,1
26243,0
26244,0
26245,0
26246,0
26247,0
26248,0
26249,1
26250,1
26251,1
26252,0
26253,0
26254,1
26255,0
26256,0
26257,0
26258,1
26259,1
26260,1
26261,1
26262,1
26263,0
26264,1
26265,0
26266,0
26267,0
26268,1
26269,1
26270,1
26271,1
26272,1
26273,1
26274,1
26275,0
26276,0
26277,0
26278,0
26279,1
26280,0
26281,0
26282,1
26283,1
26284,1
26285,0
26286,0
26287,1
26288,1
26289,1
26290,0
26291,0
26292,1
26293,0
26294,0
26295,1
26296,0
26297,0
26298,1
26299,0
26300,0
26301,0
26302,0
26303,1
26304,0
26305,0
26306,1
26307,1
26308,0
26309,0
26310,0
26311,1
26312,0
26313,1
26314,1
26315,1
26316,0
26317,1
26318,0
26319,1
26320,1
26321,0
26322,0
26323,0
26324,0
26325,1
26326,1
26327,1
26328,0
26329,1
26330,0
26331,0
26332,1
26333,0
26334,1
26335,1
26336,1
26337,0
26338,1
26339,1
26340,0
26341,0
26342,1
26343,1
26344,1
26345,1
26346,1
26347,1
26348,1
26349,1
26350,0
26351,0
26352,1
26353,1
26354,1
26355,1
26356,1
26357,1
26358,0
26359,1
26360,1
26361,0
26362,1
26363,0
26364,0
26365,0
26366,1
26367,0
26368,0
26369,0
26370,1
26371,1
26372,1
26373,1
26374,1
26375,1
26376,1
26377,1
26378,0
26379,1
26380,0
26381,1
26382,0
26383,1
26384,1
26385,0
26386,1
26387,1
26388,1
26389,0
26390,1
26391,0
26392,1
26393,1
26394,1
26395,1
26396,1
26397,0
26398,0
26399,1
26400,1
26401,1
26402,0
26403,1
26404,1
26405,1
26406,1
26407,0
26408,1
26409,0
26410,1
26411,1
26412,0
26413,1
26414,1
26415,1
26416,1
26417,1
26418,0
26419,1
26420,1
26421,1
26422,1
26423,0
26424,1
26425,0
26426,0
26427,1
26428,0
26429,1
26430,1
26431,0
26432,1
26433,1
26434,0
26435,0
26436,0
26437,1
26438,0
26439,0
26440,1
26441,0
26442,0
26443,0
26444,1
26445,1
26446,0
26447,1
26448,0
26449,1
26450,0
26451,1
26452,1
26453,1
26454,0
26455,0
26456,1
26457,1
26458,1
26459,0
26460,0
26461,1
26462,0
26463,0
26464,0
26465,1
26466,0
26467,0
26468,0
26469,0
26470,1
26471,1
26472,0
26473,1
26474,0
26475,0
26476,0
26477,1
26478,1
26479,1
26480,0
26481,0
26482,0
26483,0
26484,1
26485,1
26486,1
26487,1
26488,1
26489,1
26490,1
26491,1
26492,0
26493,0
26494,1
26495,1
26496,0
26497,1
26498,1
26499,0
26500,1
26501,0
26502,0
26503,1
26504,0
26505,0
26506,1
26507,1
26508,1
26509,0
26510,0
26511,1
26512,1
26513,1
26514,0
26515,0
26516,1
26517,1
26518,1
26519,0
26520,1
26521,1
26522,1
26523,1
26524,1
26525,0
26526,1
26527,1
26528,0
26529,1
26530,1
26531,0
26532,1
26533,0
26534,0
26535,1
26536,0
26537,0
26538,1
26539,0
26540,0
26541,0
26542,1
26543,1
26544,1
26545,0
26546,1
26547,0
26548,1
26549,0
26550,0
26551,0
26552,1
26553,0
26554,0
26555,0
26556,1
26557,0
26558,0
26559,1
26560,0
26561,1
26562,1
26563,0
26564,0
26565,0
26566,1
26567,0
26568,0
26569,1
26570,1
26571,0
26572,1
26573,1
26574,0
26575,0
26576,1
26577,0
26578,0
26579,0
26580,1
26581,1
26582,0
26583,1
26584,1
26585,0
26586,1
26587,0
26588,0
26589,0
26590,1
26591,1
26592,0
26593,0
26594,1
26595,1
26596,1
26597,0
26598,0
26599,1
26600,1
26601,1
26602,1
26603,1
26604,1
26605,1
26606,1
26607,1
26608,1
26609,1
26610,0
26611,0
26612,1
26613,0
26614,0
26615,0
26616,1
26617,1
26618,1
26619,1
26620,1
26621,0
26622,1
26623,0
26624,1
26625,0
26626,1
26627,0
26628,1
26629,1
26630,0
26631,1
26632,1
26633,1
26634,0
26635,0
26636,1
26637,1
26638,1
26639,0
26640,1
26641,0
26642,1
26643,0
26644,1
26645,1
26646,0
26647,1
26648,1
26649,1
26650,0
26651,1
26652,0
26653,1
26654,0
26655,0
26656,1
26657,1
26658,0
26659,0
26660,0
26661,0
26662,1
26663,1
26664,1
26665,0
26666,0
26667,1
26668,1
26669,0
26670,0
26671,1
26672,0
26673,0
26674,0
26675,0
26676,1
26677,1
26678,0
26679,0
26680,0
26681,0
26682,1
26683,1
26684,0
26685,1
26686,0
26687,1
26688,1
26689,1
26690,0
26691,1
26692,0
26693,0
26694,1
26695,1
26696,1
26697,1
26698,0
26699,0
26700,1
26701,1
26702,0
26703,0
26704,0
26705,1
26706,0
26707,0
26708,0
26709,1
26710,0
26711,1
26712,0
26713,0
26714,1
26715,0
26716,0
26717,1
26718,0
26719,0
26720,1
26721,0
26722,1
26723,0
26724,1
26725,0
26726,1
26727,0
26728,0
26729,0
26730,1
26731,1
26732,1
26733,1
26734,0
26735,0
26736,1
26737,1
26738,0
26739,1
26740,0
26741,1
26742,1
26743,0
26744,0
26745,0
26746,0
26747,1
26748,0
26749,1
26750,1
26751,0
26752,1
26753,1
26754,0
26755,0
